title,category,ausbildung,ams_id,slug,salary_min_eur,salary_max_eur,outlook_text,outlook_trend,employment_sectors,url
Online RedakteurIn,,,2249,2249-Online-RedakteurIn,2410,2410,,neutral,,https://www.berufslexikon.at/berufe/2249-Online-RedakteurIn/
Online_Marketing_ManagerIn,,,3778,3778-Online_Marketing_ManagerIn,2460,2460,,neutral,,https://www.berufslexikon.at/berufe/3778-Online_Marketing_ManagerIn/
OperationsassistentIn,,,3325,3325-OperationsassistentIn,2060,2060,,neutral,,https://www.berufslexikon.at/berufe/3325-OperationsassistentIn/
OperationsassistentIn,,,3751,3751-OperationsassistentIn,2060,3010,,neutral,,https://www.berufslexikon.at/berufe/3751-OperationsassistentIn/
OperationstechnischeRAssistentIn,,,3808,3808-OperationstechnischeRAssistentIn,2060,3010,,neutral,,https://www.berufslexikon.at/berufe/3808-OperationstechnischeRAssistentIn/
OptischeRElektronikerIn,,,2996,2996-OptischeRElektronikerIn,3340,3340,,neutral,,https://www.berufslexikon.at/berufe/2996-OptischeRElektronikerIn/
OptotechnikerIn,,,1991,1991-OptotechnikerIn,2880,2930,,neutral,,https://www.berufslexikon.at/berufe/1991-OptotechnikerIn/
OrdinationsassistentIn,,,3326,3326-OrdinationsassistentIn,1940,1940,,neutral,,https://www.berufslexikon.at/berufe/3326-OrdinationsassistentIn/
OrdinationsassistentIn,,,3752,3752-OrdinationsassistentIn,1940,2850,,neutral,,https://www.berufslexikon.at/berufe/3752-OrdinationsassistentIn/
Ordinationshilfe bei TieraerztInnen,,,2837,2837-Ordinationshilfe-bei-TieraerztInnen,,,,neutral,,https://www.berufslexikon.at/berufe/2837-Ordinationshilfe-bei-TieraerztInnen/
OrgelbauerIn,,,153,153-OrgelbauerIn,,,,neutral,,https://www.berufslexikon.at/berufe/153-OrgelbauerIn/
OrthopaedieschuhmacherIn,,,154,154-OrthopaedieschuhmacherIn,2030,2030,,neutral,,https://www.berufslexikon.at/berufe/154-OrthopaedieschuhmacherIn/
OrthopaedietechnikerIn,,,256,256-OrthopaedietechnikerIn,,,,neutral,,https://www.berufslexikon.at/berufe/256-OrthopaedietechnikerIn/
OrthoptistIn,,,2976,2976-OrthoptistIn,2070,2070,,neutral,,https://www.berufslexikon.at/berufe/2976-OrthoptistIn/
Outdoor TrainerIn,,,3237,3237-Outdoor-TrainerIn,,,,neutral,,https://www.berufslexikon.at/berufe/3237-Outdoor-TrainerIn/
OzeanografIn,,,3001,3001-OzeanografIn,3050,3050,,neutral,,https://www.berufslexikon.at/berufe/3001-OzeanografIn/
Paedagoge/Paedagogin,,,2253,2253-Paedagoge~Paedagogin,3050,3050,,neutral,,https://www.berufslexikon.at/berufe/2253-Paedagoge~Paedagogin/
Paedagoge/Paedagogin Geschlechterforschung Sozialforschung,,,2265,2265-Paedagoge~Paedagogin-Geschlechterforschung-Sozialforschung,2700,2700,,neutral,,https://www.berufslexikon.at/berufe/2265-Paedagoge~Paedagogin-Geschlechterforschung-Sozialforschung/
Paedagoge/Paedagogin Integrative Paedagogik,,,2267,2267-Paedagoge~Paedagogin-Integrative-Paedagogik,2930,2930,,neutral,,https://www.berufslexikon.at/berufe/2267-Paedagoge~Paedagogin-Integrative-Paedagogik/
Paedagoge/Paedagogin Interkulturell,,,2257,2257-Paedagoge~Paedagogin-Interkulturell,3050,3050,,neutral,,https://www.berufslexikon.at/berufe/2257-Paedagoge~Paedagogin-Interkulturell/
PalaeografIn,,,2234,2234-PalaeografIn,2700,2700,,neutral,,https://www.berufslexikon.at/berufe/2234-PalaeografIn/
Palaeontologe_Palaeontologin,,,2602,2602-Palaeontologe_Palaeontologin,3050,3050,,neutral,,https://www.berufslexikon.at/berufe/2602-Palaeontologe_Palaeontologin/
Palobiologe Palobiologin,,,3523,3523-Palobiologe-Palobiologin,2700,2700,,neutral,,https://www.berufslexikon.at/berufe/3523-Palobiologe-Palobiologin/
PapiertechnikerIn,,,155,155-PapiertechnikerIn,2150,2150,,neutral,,https://www.berufslexikon.at/berufe/155-PapiertechnikerIn/
ParkraumueberwacherIn,,,2937,2937-ParkraumueberwacherIn,2320,2320,,neutral,,https://www.berufslexikon.at/berufe/2937-ParkraumueberwacherIn/
Patentanwalt_anwaeltin,,,2985,2985-Patentanwalt_anwaeltin,2730,2730,,neutral,,https://www.berufslexikon.at/berufe/2985-Patentanwalt_anwaeltin/
PatentassessorIn,,,3159,3159-PatentassessorIn,3060,3060,,neutral,,https://www.berufslexikon.at/berufe/3159-PatentassessorIn/
Pdagogischer Psychologe/Pdagogische Psychologin,,,3294,3294-Pdagogischer-Psychologe~Pdagogische-Psychologin,3430,3430,,neutral,,https://www.berufslexikon.at/berufe/3294-Pdagogischer-Psychologe~Pdagogische-Psychologin/
PersoenlicheR_AssistentIn,,,3769,3769-PersoenlicheR_AssistentIn,2420,2420,,neutral,,https://www.berufslexikon.at/berufe/3769-PersoenlicheR_AssistentIn/
Personal ControllerIn,,,3160,3160-Personal-ControllerIn,3010,3010,,neutral,,https://www.berufslexikon.at/berufe/3160-Personal-ControllerIn/
Personal TrainerIn,,,2091,2091-Personal-TrainerIn,,,,neutral,,https://www.berufslexikon.at/berufe/2091-Personal-TrainerIn/
Personaldienstleistungskaufmann/Personaldienstleistungskauffrau,,,3579,3579-Personaldienstleistungskaufmann~Personaldienstleistungskauffrau,2280,2280,,neutral,,https://www.berufslexikon.at/berufe/3579-Personaldienstleistungskaufmann~Personaldienstleistungskauffrau/
PersonalentwicklerIn,,,3014,3014-PersonalentwicklerIn,2800,2800,,neutral,,https://www.berufslexikon.at/berufe/3014-PersonalentwicklerIn/
PersonalreferentIn,,,2486,2486-PersonalreferentIn,2800,2800,,neutral,,https://www.berufslexikon.at/berufe/2486-PersonalreferentIn/
PersonalsachbearbeiterIn,,,2048,2048-PersonalsachbearbeiterIn,2460,3490,,neutral,,https://www.berufslexikon.at/berufe/2048-PersonalsachbearbeiterIn/
PersonalverrechnerIn,,,1756,1756-PersonalverrechnerIn,2190,2800,,neutral,,https://www.berufslexikon.at/berufe/1756-PersonalverrechnerIn/
PersonalverrechnerIn,,,2939,2939-PersonalverrechnerIn,2040,2040,,neutral,,https://www.berufslexikon.at/berufe/2939-PersonalverrechnerIn/
PersonalverwaltungsassistentIn,,,3238,3238-PersonalverwaltungsassistentIn,2460,2460,,neutral,,https://www.berufslexikon.at/berufe/3238-PersonalverwaltungsassistentIn/
PersonenbetreuerIn 24 Stunden Betreuung,,,3239,3239-PersonenbetreuerIn-24-Stunden-Betreuung,,,,neutral,,https://www.berufslexikon.at/berufe/3239-PersonenbetreuerIn-24-Stunden-Betreuung/
Petrologe_Petrologin,,,3000,3000-Petrologe_Petrologin,3050,3050,,neutral,,https://www.berufslexikon.at/berufe/3000-Petrologe_Petrologin/
Pfarrer katholisch,,,3526,3526-Pfarrer-katholisch,3110,3110,,neutral,,https://www.berufslexikon.at/berufe/3526-Pfarrer-katholisch/
PfarrerIn evangelisch,,,2318,2318-PfarrerIn-evangelisch,3110,3110,,neutral,,https://www.berufslexikon.at/berufe/2318-PfarrerIn-evangelisch/
Pflasterer/Pflasterin,,,157,157-Pflasterer~Pflasterin,2970,2970,,neutral,,https://www.berufslexikon.at/berufe/157-Pflasterer~Pflasterin/
PflegeassistentIn,,,2796,2796-PflegeassistentIn,1750,1750,,neutral,,https://www.berufslexikon.at/berufe/2796-PflegeassistentIn/
PflegeassistentIn,,,3620,3620-PflegeassistentIn,1750,3010,,neutral,,https://www.berufslexikon.at/berufe/3620-PflegeassistentIn/
PflegeassistentIn_Lehrberuf,,,3832,3832-PflegeassistentIn_Lehrberuf,1750,1750,,neutral,,https://www.berufslexikon.at/berufe/3832-PflegeassistentIn_Lehrberuf/
PflegefachassistentIn,,,3484,3484-PflegefachassistentIn,1790,3290,,neutral,,https://www.berufslexikon.at/berufe/3484-PflegefachassistentIn/
PflegefachassistentIn,,,3807,3807-PflegefachassistentIn,1790,1790,,neutral,,https://www.berufslexikon.at/berufe/3807-PflegefachassistentIn/
PflegefachassistentIn_Lehrberuf,,,3833,3833-PflegefachassistentIn_Lehrberuf,1790,1790,,neutral,,https://www.berufslexikon.at/berufe/3833-PflegefachassistentIn_Lehrberuf/
PflegemanagerIn,,,2970,2970-PflegemanagerIn,3620,3620,,neutral,,https://www.berufslexikon.at/berufe/2970-PflegemanagerIn/
PflegewissenschafterIn,,,2971,2971-PflegewissenschafterIn,3710,3710,,neutral,,https://www.berufslexikon.at/berufe/2971-PflegewissenschafterIn/
Pharmakologe/Pharmakologin,,,2471,2471-Pharmakologe~Pharmakologin,3390,3390,,neutral,,https://www.berufslexikon.at/berufe/2471-Pharmakologe~Pharmakologin/
